SalePrice,id
118052.21275516044,2184
123288.79482217297,2185
140330.90091086566,2186
161159.0091357864,2187
162123.38239389937,2188
234019.82877765203,2189
87875.2136999915,2190
85732.45608201166,2191
92840.63313187764,2192
111968.11606782537,2193
105963.21197606524,2194
112029.788419791,2195
102429.69428409458,2196
119081.71397688365,2197
162312.68994258705,2198
186357.34830023313,2199
147814.0874881964,2200
141208.36061044628,2201
211419.43573855876,2202
136268.58215569184,2203
171216.0372838505,2204
112556.97469098857,2205
144854.92560457703,2206
228921.04338957288,2207
261454.38867427956,2208
209076.69016156098,2209
119831.41812135278,2210
114595.36041987267,2211
126317.77220488834,2212
103988.66332692125,2213
121189.18056990087,2214
102962.05085365308,2215
136214.26586727033,2216
71271.39487747315,2217
89579.0863577504,2218
86870.08502136856,2219
97721.88210293694,2220
274355.0066428974,2221
239363.85957978404,2222
285815.98147584917,2223
210152.45256649837,2224
121197.65678060193,2225
168383.55456511377,2226
195859.5503205643,2227
271461.3092610581,2228
273461.3727748898,2229
143860.70612932162,2230
216766.54179056003,2231
166221.13255823695,2232
182441.34266944937,2233
259054.54656815555,2234
203193.96596938203,2235
278461.4823554096,2236
331765.53909666,2237
199135.83702059492,2238
105990.03904469931,2239
150634.1283828742,2240
149426.50131649539,2241
122269.65425563094,2242
126408.77982532514,2243
104465.28593990898,2244
102091.40758641865,2245
147104.90798915652,2246
113941.46856867993,2247
122177.6985399425,2248
122865.86805505391,2249
128488.46074634652,2250
110828.84002867408,2251
175892.55049412136,2252
157025.46402742757,2253
175343.12262061256,2254
183906.91637841784,2255
176409.55172706104,2256
195970.763885214,2257
167366.32673283416,2258
173277.6273915189,2259
156442.2730257873,2260
178897.430747085,2261
198562.83610041847,2262
353000.26212601876,2263
515961.31097416684,2264
156157.2559689087,2265
295685.92474804976,2266
343792.7415432369,2267
409123.657328062,2268
149130.16770114983,2269
203044.15510070202,2270
225034.84607037067,2271
208050.5628616807,2272
166449.43243481402,2273
176757.37321916647,2274
167521.62646541686,2275
197736.4084289092,2276
176474.17153706632,2277
137278.15702616738,2278
129031.36572255948,2279
121771.3439247605,2280
167053.77195136383,2281
189840.91941674703,2282
109721.8278693395,2283
110833.74529581043,2284
136764.7123383529,2285
122740.23523622299,2286
369095.4973256125,2287
281444.99707010254,2288
363325.9247037031,2289
442939.1733090832,2290
310688.5349032143,2291
441258.6090979647,2292
468228.5142674005,2293
389216.0307330169,2294
506964.69047883246,2295
286745.45739988005,2296
324101.3070912549,2297
347481.2931329105,2298
352168.3211334127,2299
327129.22703434253,2300
308756.8789965314,2301
243529.95653627996,2302
247121.83276356265,2303
254367.20996400135,2304
195624.08661441848,2305
187734.88268910215,2306
197484.85622008442,2307
231131.62887110555,2308
284944.1627577065,2309
228882.942968475,2310
204208.43611154682,2311
171017.13497745155,2312
171781.6736612246,2313
179852.8235664298,2314
181802.33708832442,2315
191322.05829273025,2316
188605.59238991665,2317
181444.80492931517,2318
186955.23009910816,2319
188682.90242196328,2320
237952.82379523438,2321
190356.88347203407,2322
194047.8632459084,2323
193436.88700738302,2324
221919.53742109382,2325
179507.8175378096,2326
206697.30051557085,2327
225616.1136947597,2328
191479.68552975345,2329
178309.9993001781,2330
366155.25521891564,2331
393265.38382262655,2332
319304.4435318614,2333
244355.28565295186,2334
278251.6315043714,2335
308535.05044066464,2336
193771.78365924343,2337
271672.8765462884,2338
238787.92301135272,2339
422004.3757304612,2340
214133.22073401263,2341
237926.81498903796,2342
233384.6549103431,2343
204896.65912889404,2344
235471.0887336265,2345
221319.21747189874,2346
197856.61601177306,2347
245038.4391043543,2348
165937.59701145394,2349
301848.2811365264,2350
257407.83779940853,2351
258548.0484846827,2352
234267.858195253,2353
136174.9899826548,2354
139258.07064354862,2355
153265.04805449457,2356
192366.96984780795,2357
194121.8072960664,2358
134973.2749066651,2359
116316.87085218719,2360
147737.46284580938,2361
260257.78088603652,2362
141004.50678627915,2363
163053.61100130173,2364
232236.86870496796,2365
202650.20621759415,2366
227450.01562315304,2367
208416.05132406225,2368
218945.9730154846,2369
163962.73358099948,2370
158129.1482470643,2371
186977.1482606043,2372
273612.32745277043,2373
315275.55299390876,2374
255634.91384759435,2375
282476.13666561816,2376
334644.89400431834,2377
151322.14615565454,2378
188315.14867704455,2379
144689.88001816484,2380
168786.49160018086,2381
207620.921989373,2382
211653.2037919067,2383
254642.4490729761,2384
166304.22407406467,2385
138100.25054866218,2386
133501.3780752125,2387
101220.1121844818,2388
125030.60628260112,2389
148911.04964528146,2390
150210.34672141643,2391
119410.35316794843,2392
170963.13397143607,2393
141871.59645375938,2394
201829.10081536596,2395
145325.5668281235,2396
225547.18056481646,2397
129874.76056683192,2398
73097.0340872663,2399
78958.73398716383,2400
117760.90613977249,2401
135690.64242719437,2402
137595.1620661199,2403
151414.49517530785,2404
163779.13952012197,2405
140585.07003200534,2406
125080.30902778376,2407
154683.1384894284,2408
126974.05242412294,2409
162405.26155257915,2410
116203.31294797141,2411
154703.9966912705,2412
130233.99550578702,2413
148963.06095545227,2414
132873.70961345805,2415
128529.3858461002,2416
135046.29043328398,2417
133332.09034293337,2418
122789.29024293687,2419
127511.0163264209,2420
135438.11708327732,2421
114637.00353584313,2422
115825.30317325493,2423
158033.1696239129,2424
175970.56790323704,2425
132127.48812892166,2426
136102.50812122456,2427
177574.09091258777,2428
120163.179239711,2429
133289.21290944307,2430
112207.80860068878,2431
147577.3922688127,2432
146015.91489420744,2433
140145.41936781062,2434
145588.42542081015,2435
111712.60104938358,2436
109735.43992747174,2437
124772.82355323665,2438
103787.69031975369,2439
121374.28709018177,2440
94805.4309795305,2441
101557.1314489135,2442
128428.57662232543,2443
141150.22987421768,2444
93950.80565140536,2445
140698.6349410475,2446
210078.68849579903,2447
134789.175034325,2448
115621.31073266541,2449
145196.1286410564,2450
133139.82764907085,2451
204647.88259591727,2452
93679.31007423085,2453
114784.41207250237,2454
122475.96391701866,2455
123052.95242906114,2456
132199.39475746438,2457
140641.71072572327,2458
110442.1354538194,2459
140321.1202164429,2460
131387.23961370182,2461
130982.87185784617,2462
120715.57192367538,2463
178332.70567495207,2464
139661.34068218444,2465
114832.0174567734,2466
138959.47354779314,2467
88429.46314015704,2468
83898.47161762214,2469
174874.33162835953,2470
214935.38407195325,2471
155401.36248866864,2472
107300.7961709333,2473
77703.14312990446,2474
231125.20308433738,2475
120897.0071633685,2476
120575.56771772179,2477
143064.0000281676,2478
101200.6834996581,2479
153017.72573470414,2480
123950.03053370895,2481
119016.51621073316,2482
116079.37520526988,2483
124280.38130624608,2484
128979.03943090618,2485
150683.4851312415,2486
155818.77420294646,2487
174671.63127073846,2488
151651.82709823188,2489
149770.22914992124,2490
92342.32430298187,2491
181843.68399194587,2492
158240.98672828748,2493
145440.86043511593,2494
95510.760307576,2495
239444.41349386523,2496
151249.76631106102,2497
115658.72359742825,2498
91203.57711140093,2499
122454.4454095135,2500
135192.86601198628,2501
144275.33100064457,2502
97985.73386250137,2503
165001.10791546246,2504
225128.4104464527,2505
267597.2204558682,2506
298023.9142029333,2507
268666.50820684544,2508
222583.88252202776,2509
235006.55981294627,2510
173209.01704927575,2511
197849.9427882291,2512
221576.97550782983,2513
247516.22092917748,2514
151213.30183323356,2515
177585.442636011,2516
149115.73029160255,2517
156556.36246683044,2518
236603.34357190153,2519
223060.18486068235,2520
187443.14494507137,2521
229249.91955989003,2522
121816.92999619473,2523
137148.24630934023,2524
143952.26573789743,2525
138089.48404619994,2526
122949.6079698588,2527
124170.22694687618,2528
140108.9159817639,2529
119006.09606159417,2530
248891.9128555403,2531
229386.4182794688,2532
194127.00593049597,2533
247880.519489352,2534
307780.5068761873,2535
244887.601534493,2536
257504.32615757704,2537
187223.0155778408,2538
189387.3623428993,2539
182345.49640923593,2540
183929.0333598375,2541
159601.95754058985,2542
123145.51948806531,2543
120614.25337229384,2544
140769.7278678857,2545
136869.84430032046,2546
141008.16529129594,2547
152893.79968042043,2548
158515.06296711005,2549
662037.9637469193,2550
138654.47517402322,2551
125292.2213613395,2552
82645.18157186889,2553
104584.2252335971,2554
131778.4294875226,2555
106226.47314926785,2556
114255.58417345383,2557
146908.72795911614,2558
123843.18689386165,2559
149577.98775810163,2560
149367.42961833545,2561
140960.76395051717,2562
148995.6749116752,2563
191510.14458008722,2564
133297.86074459017,2565
145161.16599773895,2566
124586.90704852126,2567
192717.50057141713,2568
217367.8794030345,2569
117476.1881406818,2570
173143.55887331767,2571
147527.6649333497,2572
230960.49082065187,2573
254805.68560526066,2574
133414.65586241023,2575
107271.99700478335,2576
130732.56805649279,2577
87401.78232170551,2578
72710.06760773905,2579
107287.2992661385,2580
124782.19492315718,2581
119222.70155191298,2582
271178.0257775802,2583
167874.36669353873,2584
188547.0521168068,2585
234885.24439623705,2586
206221.57696267922,2587
145192.80435474488,2588
151496.97887659576,2589
204346.20193817856,2590
215978.8628545605,2591
208753.1145732501,2592
250075.21503126645,2593
185210.0966228663,2594
201655.7557308064,2595
306871.6876938016,2596
183775.9445300576,2597
288224.09042972984,2598
358700.80321745656,2599
128583.23711854116,2600
145694.62254971167,2601
90030.89122380817,2602
100512.3782938566,2603
95959.29446809768,2604
86818.89115778689,2605
152006.99855328276,2606
203039.9666635609,2607
199988.21374046057,2608
177562.46630916678,2609
107425.92462698137,2610
118485.35776495052,2611
157851.40282403625,2612
133662.16606160178,2613
125650.33579509416,2614
152543.852143358,2615
155590.14181158668,2616
167232.6156982483,2617
222287.17459961263,2618
202893.98808529164,2619
188289.3786699196,2620
175034.0501779432,2621
178252.11971285866,2622
255692.28320728094,2623
312555.12591650913,2624
296028.6655878059,2625
178823.64792747056,2626
155123.467723077,2627
447501.350424445,2628
490160.68083683104,2629
370724.42275881884,2630
489732.6402784217,2631
398371.58592796215,2632
306838.0376313305,2633
401854.1630777569,2634
162421.56411844373,2635
180561.06691099104,2636
177797.48974635758,2637
259541.548632954,2638
184067.48287923832,2639
151811.79650482358,2640
105958.00420973936,2641
183223.2534401631,2642
108646.48198801833,2643
124519.069573462,2644
112915.89973395236,2645
103099.40439046455,2646
106825.89065893221,2647
141762.17283601844,2648
148756.95984360445,2649
135462.88749396056,2650
142034.89559498514,2651
414371.33693337394,2652
268673.23921400565,2653
244451.1962660121,2654
398903.1755668051,2655
338689.0958550446,2656
354080.7939643066,2657
295664.76581006445,2658
290507.7525074285,2659
362224.4344471635,2660
363906.88660609606,2661
364409.18797736545,2662
299656.2941972671,2663
271922.35943891655,2664
327309.65619420813,2665
294140.69194748864,2666
175398.60160944914,2667
179956.11144434585,2668
183991.07401874254,2669
289496.16356605646,2670
188790.58894172573,2671
202727.09719506121,2672
200276.5754505236,2673
191303.33573957765,2674
179083.71766792794,2675
201380.1004899398,2676
192518.02264424827,2677
237999.8386077697,2678
286958.4600036563,2679
289989.315203263,2680
382822.27132850204,2681
324013.273164434,2682
474079.36848831025,2683
322075.1281571429,2684
322251.8044629301,2685
268689.6416432239,2686
307213.74488139234,2687
217482.7961868319,2688
214441.4410724616,2689
396655.7936194006,2690
178431.92608549548,2691
139643.6272392453,2692
210320.31584959503,2693
136653.2735254789,2694
192148.7055089948,2695
184154.5634268853,2696
178363.34906651708,2697
190801.5731422642,2698
168982.0059076771,2699
162730.02564251897,2700
162670.21251603926,2701
119059.83856707539,2702
121166.72046024952,2703
137877.64140727083,2704
119171.39196575888,2705
116928.96318862494,2706
129773.28101773027,2707
133191.16224580404,2708
107759.76154009358,2709
129409.49548107733,2710
247275.4884438228,2711
361966.47507078305,2712
176577.63136656367,2713
153081.8937041721,2714
163300.54845804351,2715
149571.75405547657,2716
193438.78569553228,2717
227261.4215845192,2718
150759.78532596547,2719
176931.6917929672,2720
131539.4515069561,2721
147517.07665587895,2722
147506.2295853805,2723
124589.11712842349,2724
130957.04522663064,2725
149226.28594119108,2726
167384.90535229043,2727
181075.86805069912,2728
147412.06089277318,2729
145215.32738587694,2730
133377.7038005166,2731
141897.2158843401,2732
148994.07165321373,2733
149324.23003079303,2734
136772.2135788061,2735
