id,SalePrice
1925,190909.26467371834
1926,375288.6999487441
1927,132423.77840396515
1928,148891.98685317833
1929,126909.22487776
1930,130746.04917021898
1931,143178.88304805203
1932,143393.99999764079
1933,173065.89381430545
1934,185150.3610610452
1935,170373.74756306043
1936,193784.41769783245
1937,181489.44374422147
1938,167441.00574763445
1939,252297.8547941475
1940,195011.2560920699
1941,172216.52734231603
1942,186169.5315076122
1943,204789.79991717715
1944,344314.39436972374
1945,380300.147229199
1946,138791.9341080714
1947,301125.57436253066
1948,176567.14241176686
1949,244565.80514790755
1950,186059.89395921165
1951,252708.15686693572
1952,214520.89086018753
1953,164139.35212837465
1954,180180.73342330748
1955,135411.21509720897
1956,327804.93948191486
1957,154503.73234079534
1958,311028.5692093195
1959,147086.88450075744
1960,111155.65494437474
1961,120233.41665731261
1962,101561.5197683642
1963,109388.22871390673
1964,108866.5884743554
1965,144810.73610341296
1966,135719.38246437834
1967,284757.29314646585
1968,416883.7889859734
1969,370341.8874601788
1970,408228.20013150026
1971,499046.1443435996
1972,372633.8454810316
1973,268369.25669728214
1974,321964.9475828957
1975,545772.6302406727
1976,275262.6057167271
1977,348452.99614918407
1978,349779.5196173658
1979,327958.27892850176
1980,202285.05746923407
1981,339978.60907791444
1982,220135.05656376661
1983,199709.70628172442
1984,169903.63386364182
1985,225883.49858153082
1986,207461.1479659616
1987,183480.57962168218
1988,175211.97038521245
1989,195184.60392746778
1990,208420.3496097635
1991,231932.2871496771
1992,217992.33809813458
1993,169979.84057663174
1994,234156.4349253169
1995,185299.08447475568
1996,232407.9872202533
1997,299279.0211212867
1998,318202.3460229321
1999,256010.4040237962
2000,323104.0634978096
2001,267357.9282697028
2002,228875.40828306173
2003,264753.3265245837
2004,291689.0191036687
2005,215383.13935712003
2006,220850.8683584048
2007,255039.80899968563
2008,216368.03120439005
2009,195170.2386015214
2010,197372.07530026324
2011,137489.29118038624
2012,168411.96269758674
2013,179878.12227910385
2014,186273.08591677778
2015,211378.67861775152
2016,189233.3882140509
2017,196029.47919367405
2018,119861.89616751924
2019,131439.09078388652
2020,105806.84887958175
2021,100838.2096828901
2022,181511.0431258083
2023,135647.06907016638
2024,251278.00185704255
2025,370076.2629014805
2026,176656.56053107177
2027,162060.39099449408
2028,146492.03301410665
2029,168920.91739762994
2030,278498.5074813832
2031,239497.58887661027
2032,249741.04064527596
2033,265958.7825285012
2034,176344.03506189026
2035,225449.04888151924
2036,201046.08276655784
2037,208361.40324358485
2038,326570.20617231773
2039,224713.86133072217
2040,290856.0805333813
2041,282884.37055686535
2042,206810.94340741052
2043,180499.31496794347
2044,172417.59347396967
2045,215494.85479027312
2046,146351.07995231292
2047,142431.37904935968
2048,139133.54626925619
2049,144786.6377156975
2050,175296.6765884583
2051,107449.64164045508
2052,121981.51558735584
2053,145402.00218179848
2054,100607.52326480727
2055,153196.20657593306
2056,149319.95729311655
2057,115183.79521849804
2058,211681.4361785563
2059,132582.84256888556
2060,171930.0295460844
2061,179066.59768934455
2062,131117.73271945928
2063,125922.28646080276
2064,142628.374567308
2065,120529.0592159579
2066,164081.86345265605
2067,106361.77895686578
2068,145835.466414202
2069,87142.90977690334
2070,121805.98031504008
2071,99085.73195276242
2072,128658.18404355367
2073,135448.97071824947
2074,189631.6525065638
2075,148879.44793954876
2076,119295.24713604334
2077,156031.9141228809
2078,123363.90846120735
2079,130196.48918497324
2080,123305.62625333901
2081,128743.66375029409
2082,113525.3003432524
2083,142263.72564359265
2084,114295.41761009258
2085,114541.23326142144
2086,102636.76890310731
2087,120831.3955936598
2088,97952.68358017731
2089,82772.47234071151
2090,123410.84500095191
2091,102822.91957485522
2092,113763.12887136912
2093,107024.2872973414
2094,105218.82073535613
2095,143970.17654302367
2096,81126.00752703348
2097,106399.46704643159
2098,136126.60552166615
2099,58788.3878356853
2100,63785.42925961347
2101,107735.0329071309
2102,130634.00069320551
2103,104434.58195192507
2104,147211.7825951809
2105,127230.28913827625
2106,55212.16942243002
2107,200767.21261350013
2108,113992.60118971922
2109,106626.43166340412
2110,129227.63473370549
2111,133681.5744102391
2112,136635.11989327768
2113,120433.11674764854
2114,127180.41200336532
2115,165141.41306017461
2116,115749.79198561492
2117,146357.7082765867
2118,128235.49159956479
2119,117662.74117003949
2120,120335.4683066699
2121,90510.84611964662
2122,113904.12917307977
2123,84300.63672341181
2124,157062.13762620973
2125,120554.41682961157
2126,146984.30329664267
2127,155180.52843813266
2128,123687.76475116938
2129,89604.89249976637
2130,125894.84501509735
2131,148326.57625753302
2132,115678.37577679341
2133,121427.87597707473
2134,120476.2324810939
2135,94084.86108113968
2136,73145.20572425995
2137,105108.06564559802
2138,131191.67909404065
2139,149139.10381779404
2140,139591.32279559408
2141,151945.35497887927
2142,124108.65222024843
2143,138580.11128971356
2144,124170.87642733719
2145,137435.62757108093
2146,172013.39517615657
2147,136304.53943976192
2148,138151.13552119248
2149,150029.43830791663
2150,229941.3208293975
2151,120139.90743670719
2152,160242.00811382534
2153,170983.57568615428
2154,104674.91324022031
2155,144789.032384569
2156,259575.75273485703
2157,239919.00675083813
2158,237894.34578660986
2159,213934.7122752235
2160,184112.4500103499
2161,244818.44564790372
2162,411408.6162754827
2163,344000.15004002827
2164,255449.62119802684
2165,203390.09358804603
2166,156096.47128011004
2167,224024.46344220126
2168,196945.45205923
2169,197096.8788572725
2170,219851.3600397343
2171,149612.78318363026
2172,128109.36379283594
2173,164518.8031351408
2174,227107.60055377847
2175,310877.5222510958
2176,309569.03509915015
2177,237018.60697061341
2178,217171.70994717698
2179,135832.18024870803
2180,203714.09460404934
2181,193397.36501468398
2182,221458.68306543626
2183,188550.61629039282
2184,117961.18291466967
2185,123716.65385364032
2186,143602.0320967669
2187,157209.95305083465
2188,156026.31275057644
2189,279598.5632127741
2190,84130.51974936918
2191,84525.80784593959
2192,92192.7479332608
2193,108693.38341405324
2194,106280.7024074518
2195,112063.04808968556
2196,100722.81707735237
2197,118472.4541662097
2198,158162.52891707767
2199,178881.77776821132
2200,152084.52644658356
2201,151636.4156811734
2202,216282.936930653
2203,137846.6241335811
2204,184909.4557972172
2205,119606.51379343103
2206,145634.38783026792
2207,213026.082947176
2208,279416.9566896147
2209,240357.5566065643
2210,116914.31859891658
2211,112169.70701502316
2212,120723.53143565846
2213,100188.65934538329
2214,121384.47263182218
2215,99841.13692055049
2216,136004.7178628117
2217,61476.9925768421
2218,86013.79156854464
2219,78850.61271245255
2220,85820.24450334157
2221,286964.8173958469
2222,261159.27043003569
2223,283552.6731408151
2224,213006.48051115227
2225,120572.71048897215
2226,183439.662855673
2227,196064.04610104617
2228,259641.7280943021
2229,262753.8915676551
2230,147484.3623305881
2231,214307.8465838519
2232,164563.37054874067
2233,177646.9478355051
2234,240108.34621383366
2235,211481.8930294623
2236,268108.2896408885
2237,323534.33732737857
2238,198255.14765894672
2239,107018.89098613276
2240,156389.44336273483
2241,148939.65781910633
2242,119977.952396435
2243,126988.00949247452
2244,102196.12554490946
2245,101449.6719636901
2246,143194.69334689656
2247,114197.78986566635
2248,123706.52087503647
2249,119132.28427420688
2250,127064.17693808905
2251,96865.34662956196
2252,181475.1863387206
2253,152936.05472125695
2254,176439.62949774513
2255,184357.70980593143
2256,174029.73577227475
2257,207123.9335190906
2258,160695.6825413307
2259,178306.09386163356
2260,153482.83177740502
2261,183240.35153125285
2262,202292.98495785144
2263,364629.1509950355
2264,593661.577854665
2265,158413.32531739387
2266,288869.1397767519
2267,369583.58700073935
2268,429408.6755957375
2269,143132.49037208527
2270,191514.11087610386
2271,218768.05134613995
2272,195949.4539407207
2273,159261.44051858684
2274,177779.3331140299
2275,154958.67289415808
2276,190972.49141502293
2277,183599.97486187195
2278,145573.79306288663
2279,119339.47140304111
2280,118447.2000493471
2281,164971.5500561779
2282,185665.56060498077
2283,109417.63824681488
2284,111220.41983756504
2285,140311.1711540066
2286,126425.54354690725
2287,365544.39459778974
2288,274109.28813905624
2289,386155.8981120076
2290,472020.84435153264
2291,308367.92006862635
2292,449107.5756532506
2293,501393.55940334173
2294,399276.18041952624
2295,551216.4018916079
2296,296491.2753673794
2297,323569.3368055755
2298,330012.84659574745
2299,358959.1062597949
2300,329842.1579208798
2301,296876.2225439731
2302,247763.83665851507
2303,242042.09924846946
2304,254690.41371546854
2305,201638.10109173117
2306,194671.3425123417
2307,204292.58591886275
2308,228624.47102701667
2309,272856.2944307772
2310,210711.97734719206
2311,210621.29016780696
2312,173465.9852261514
2313,171013.97678027026
2314,177271.05417603243
2315,182158.0229261937
2316,203187.48116954148
2317,193249.98135081917
2318,185145.9786884333
2319,187630.1174632975
2320,185103.2732620874
2321,241675.1227671677
2322,186371.02873922835
2323,191555.86092628632
2324,180765.04191154763
2325,223368.27224990778
2326,172609.09112359636
2327,203953.91927078879
2328,224076.9857980281
2329,195225.28349932347
2330,183921.20188477953
2331,353758.7710539454
2332,394158.78038584685
2333,321371.9713540055
2334,244147.58566676005
2335,265763.34867226693
2336,306942.29673951445
2337,195010.08630126072
2338,270982.10884946166
2339,216768.07681334586
2340,422798.2990187865
2341,219765.80341073577
2342,237411.8034515114
2343,234489.7964558429
2344,214755.2971090981
2345,233641.9469830671
2346,213395.6466784101
2347,199064.68806616674
2348,245303.37651779706
2349,177170.92923090165
2350,300049.7868221289
2351,256501.71933962268
2352,261128.83129018813
2353,245773.40382178224
2354,137913.98255153626
2355,139671.20548353044
2356,150985.9846991284
2357,186574.43091025896
2358,198725.58113128593
2359,132857.9933281757
2360,116654.383679999
2361,149254.62879294317
2362,261740.5117124305
2363,139843.25347906334
2364,153969.5100735234
2365,232106.9459921561
2366,196402.49343235767
2367,230400.2683926895
2368,217039.8559263654
2369,225114.82631740053
2370,166684.1674152197
2371,165849.60062305612
2372,188759.3216888117
2373,273827.138103744
2374,318404.9432145521
2375,252015.27955611228
2376,287953.4431805646
2377,352282.7494110035
2378,145652.90983941525
2379,203100.62538801212
2380,145989.14070161854
2381,173122.9858709541
2382,203891.4245109232
2383,211225.02433385854
2384,255655.87055439627
2385,160662.83888590705
2386,135007.4560394932
2387,133159.67299079194
2388,103691.92379151528
2389,121248.16150740931
2390,144106.4037881334
2391,144183.52593646638
2392,116858.54760344038
2393,166632.43032155954
2394,143950.1973705491
2395,207125.48627497428
2396,139549.36278781304
2397,228963.60272379484
2398,132839.49073133784
2399,69847.5698682559
2400,71473.55918402896
2401,119943.17143447725
2402,137160.76801454552
2403,144020.39239420026
2404,152624.7820302993
2405,163737.15453339423
2406,138953.62440346263
2407,127683.92530860766
2408,152350.4293939815
2409,123678.50823612497
2410,165948.19258798996
2411,117744.70888562186
2412,156932.1165237006
2413,130306.21740155452
2414,149157.09500082134
2415,135883.80135022438
2416,127690.54877222767
2417,130081.28725296714
2418,132297.90627693108
2419,121658.91895989077
2420,124840.37621192397
2421,142155.86094278214
2422,109316.70617808358
2423,116014.58995822504
2424,161868.5933530518
2425,189685.47402905417
2426,130435.29933782731
2427,136028.87226749116
2428,172362.3303520877
2429,110884.4324505023
2430,130989.60608300281
2431,111802.02674079034
2432,146240.20236307743
2433,145592.99145504093
2434,141681.1052027379
2435,152533.2164034612
2436,108407.32704470745
2437,104099.01460980444
2438,122682.19288938816
2439,103074.22210864953
2440,122829.01185940133
2441,92035.03711147794
2442,100970.49914425939
2443,125329.42943816268
2444,131703.1765901126
2445,87887.227783595
2446,134284.0740373784
2447,181078.83803235408
2448,123458.09615993075
2449,110905.95215016813
2450,148445.5318946792
2451,125225.05787972528
2452,204551.83294688695
2453,94672.10807259998
2454,112811.66729410725
2455,122090.29503960034
2456,129486.58570216988
2457,134424.9324848036
2458,132054.67180342416
2459,110738.94255000332
2460,136228.7789396845
2461,132109.3440531335
2462,134898.3364356015
2463,123103.35898988704
2464,182717.17485792917
2465,141007.72505543457
2466,115916.33754503
2467,130366.72655052438
2468,84034.36403222318
2469,80989.50424984233
2470,183080.62558434537
2471,211856.5892438356
2472,157507.82196254938
2473,106727.14184344682
2474,69950.43320747478
2475,227156.9608038176
2476,121730.62053023667
2477,124857.72717189578
2478,148578.59865094826
2479,102924.50778968979
2480,146492.06302657278
2481,120555.645146263
2482,122912.26145486861
2483,111607.09496229292
2484,124188.63364909393
2485,125617.20699432101
2486,147285.8582200675
2487,168684.76388027865
2488,163420.3620720758
2489,150612.50014988185
2490,140584.3432215803
2491,91141.1608786005
2492,180239.72631515187
2493,155313.16359145124
2494,145232.28157400904
2495,89089.73934404722
2496,247394.26468700942
2497,156942.53373997298
2498,111464.49498763063
2499,83492.9256057706
2500,120818.77602512913
2501,141275.68468821127
2502,143040.15486750865
2503,97457.23718680901
2504,158765.76731814948
2505,228620.18072760903
2506,261178.24866567264
2507,302968.39889206644
2508,262205.2229668122
2509,213775.85246475274
2510,218120.62053040197
2511,172245.0171068521
2512,202332.61499240086
2513,217502.3664918589
2514,244303.20891733997
2515,144460.66854370138
2516,177773.1961101508
2517,150280.8656905629
2518,156447.86879687
2519,233685.04620922744
2520,218066.2033822377
2521,186437.91550331804
2522,229556.58414358192
2523,120097.69389126138
2524,137019.7023817127
2525,144428.65272047804
2526,136813.01449441962
2527,118982.01466426432
2528,124898.53670379882
2529,130006.04812479154
2530,117498.49024481757
2531,257372.7032092694
2532,230095.08053474664
2533,192878.76510507014
2534,236246.476039602
2535,311696.75718038774
2536,240615.59342313992
2537,244578.84024887363
2538,184556.17506352585
2539,189631.5383668535
2540,181105.28387212518
2541,178736.14727409475
2542,163202.12016061277
2543,118358.60325441405
2544,120383.0863002029
2545,137631.80980829318
2546,129946.59925015827
2547,142262.67471201112
2548,151582.77792655688
2549,160707.9370054975
2550,1340449.2218609694
2551,140181.00910509625
2552,127536.43867354369
2553,77456.51305351744
2554,93448.4632287079
2555,127303.49537281893
2556,103764.66022082054
2557,110281.00794950938
2558,149063.15146801472
2559,137761.59817200896
2560,151547.21783384122
2561,152110.36139608774
2562,143650.40082471503
2563,154258.9444266701
2564,203734.53487126474
2565,142333.19736450427
2566,156503.77828653195
2567,140665.50811344184
2568,203381.76943307585
2569,221183.34442817024
2570,112871.4465626202
2571,183619.96265654013
2572,143509.2245479497
2573,230599.00863013254
2574,267639.86732194497
2575,121592.21786997857
2576,108695.16194236315
2577,134937.07357646112
2578,81833.46466424435
2579,58641.31357010223
2580,105089.20228809299
2581,114704.83585089637
2582,115357.47564176659
2583,283223.1371774368
2584,173621.09522471888
2585,184461.13824042268
2586,235127.16311979303
2587,211232.38746819488
2588,139786.36121318513
2589,150704.739103883
2590,201420.41049488971
2591,222916.89822330995
2592,213123.8762878659
2593,244733.17527087295
2594,176856.62232602044
2595,193417.81937232494
2596,307943.2166161154
2597,176645.3592632407
2598,288488.9755552878
2599,343495.44647600804
2600,139900.62364932027
2601,141967.93698879334
2602,87000.29205642216
2603,97678.10662780107
2604,95003.36214271345
2605,82948.37970196528
2606,145199.844777383
2607,208343.70944718693
2608,193202.03233260303
2609,175786.62732254068
2610,109861.8551760021
2611,112717.99583097677
2612,158717.67656349493
2613,130260.20500409136
2614,121919.28105790641
2615,159625.08926897807
2616,148102.0736518764
2617,182144.33833561506
2618,205018.58422489156
2619,200074.33881253155
2620,193496.0692221884
2621,172588.89158644038
2622,180683.61743894708
2623,243892.54816285087
2624,319643.1828713199
2625,313155.31561486545
2626,174428.13299481617
2627,159791.03695674037
2628,471888.8433725002
2629,547727.5571123717
2630,373768.5911897303
2631,535249.1514355299
2632,413849.8089799144
2633,303184.51159261726
2634,417920.9795562719
2635,157688.80554109218
2636,177341.36923348645
2637,172522.24708492836
2638,270154.48179102194
2639,185583.79068061645
2640,151593.3303163183
2641,102172.11478581236
2642,187340.92876331066
2643,108132.35706783293
2644,122731.59193926243
2645,112955.26999701966
2646,101115.1887754302
2647,107125.81911512172
2648,143650.06185047247
2649,152859.98545731598
2650,138155.67689683652
2651,138389.85083153652
2652,426017.5037206558
2653,258578.37158452
2654,247565.5877835061
2655,394266.474121289
2656,321651.0949105581
2657,365910.71276064013
2658,299940.0627286301
2659,292186.5819670195
2660,358193.90637080855
2661,360941.9542599652
2662,351730.42599491513
2663,296135.7364721097
2664,259669.87706305043
2665,324890.018095114
2666,288678.64340317785
2667,173174.33474776143
2668,177946.43746947238
2669,184865.77393572536
2670,289407.3172880991
2671,186201.61115097633
2672,203118.99631372484
2673,209832.07113522186
2674,194007.49069610453
2675,175930.277949434
2676,197309.80573531156
2677,199360.95713056967
2678,251868.3500029329
2679,271260.1397442092
2680,283710.94838983315
2681,391585.92537377804
2682,318169.95044904714
2683,516706.3809979649
2684,313808.7363509892
2685,325375.17465258593
2686,254917.50109593495
2687,311901.2932793282
2688,215482.5886933113
2689,207770.5618857751
2690,449180.92371684226
2691,185082.1862535392
2692,136904.9430801982
2693,204440.2731724388
2694,136336.50030953743
2695,191145.16342300593
2696,180526.5310315648
2697,184192.17033167486
2698,198799.91041426416
2699,171417.47141730506
2700,159288.58138420992
2701,157172.69471035383
2702,115812.2823191874
2703,121062.61113577204
2704,135996.2911204243
2705,117377.92938712741
2706,113285.56763031715
2707,127045.3152742546
2708,132271.8312058028
2709,105507.41371901323
2710,125601.54079078512
2711,255443.35638481088
2712,357805.74307510897
2713,173841.52655042816
2714,153693.8557520385
2715,170958.96221754156
2716,150632.42272511063
2717,189658.08057241823
2718,221573.33495641095
2719,152137.20351435195
2720,175463.79581626452
2721,130857.03247319628
2722,160039.22403015726
2723,137681.15974447972
2724,122811.30242230363
2725,130054.88099840857
2726,150106.6154330209
2727,165020.0823490887
2728,181000.12861440558
2729,144513.34076915984
2730,147014.0774100988
2731,131458.0195595842
2732,138082.00106451398
2733,155709.40428431617
2734,147247.3771646168
2735,141324.18023952527
