SalePrice,id
112094.41563312706,1826
102650.2928983439,1827
134196.49955172982,1828
86021.63365603554,1829
176629.91826707314,1830
142285.88080940663,1831
79348.40368563734,1832
131641.0527861705,1833
128293.66415678171,1834
175068.27149879123,1835
139236.043067177,1836
106472.67773569492,1837
134376.817425439,1838
120977.6231301113,1839
158329.93184725114,1840
142216.421752544,1841
107527.39744091792,1842
125750.80348491594,1843
136118.58264108753,1844
140855.83058405822,1845
158378.25798668226,1846
164491.47725800588,1847
74812.06412084893,1848
91374.2097182397,1849
118333.94673331047,1850
153065.71489357887,1851
127887.12442826807,1852
134393.22196883868,1853
161472.43957207026,1854
140971.94086540912,1855
223479.09679941417,1856
117549.29717418534,1857
140028.63741381376,1858
114047.45285345372,1859
144332.6355941325,1860
115254.56275658458,1861
295935.56136541197,1862
278056.58071340685,1863
278166.91596978565,1864
320999.90414202225,1865
298229.31553237536,1866
222879.73569023074,1867
277861.4793819669,1868
198263.4803593444,1869
217146.05550114877,1870
240623.09210272905,1871
169252.70017715162,1872
264458.42483280244,1873
150361.88499815538,1874
187477.31362397352,1875
202736.1370085231,1876
212200.01887620607,1877
199349.49267604257,1878
130250.39629684742,1879
128611.19108363554,1880
250667.0331449152,1881
245541.26376635343,1882
182464.94788364624,1883
206180.31498278579,1884
230144.285473349,1885
270300.613400468,1886
216345.69106430621,1887
281420.105288438,1888
167285.93995716152,1889
108964.36957293638,1890
119926.3130051052,1891
100214.25320013783,1892
141696.5584781335,1893
132220.8308944095,1894
131484.4675188286,1895
125493.94425893071,1896
134118.70983561155,1897
122822.77204332176,1898
162139.06190032963,1899
138909.2405314426,1900
175758.83693669387,1901
158818.70426068746,1902
245878.6963947073,1903
142359.71822815516,1904
205075.86451916338,1905
127070.14957034352,1906
234991.66275330327,1907
109217.39017699662,1908
133616.21345350952,1909
121614.3122946806,1910
222859.33128349268,1911
316399.5978134448,1912
141230.30649820637,1913
51706.75437235729,1914
323557.0398570059,1915
153313.49016714114,1916
234862.61287615693,1917
137714.71145100173,1918
171939.0456188586,1919
159343.02144927008,1920
389404.1075444748,1921
301441.0309414681,1922
224175.82790064337,1923
239005.69096037347,1924
191899.80688803215,1925
362024.1610808229,1926
130139.1450347372,1927
153477.3351968481,1928
126570.88338088158,1929
136905.96475781497,1930
142311.93670082954,1931
141995.24721959143,1932
inf,1933
182526.21077286007,1934
175303.50776544245,1935
194304.13410107233,1936
181044.98661181252,1937
164030.29306891834,1938
260962.92312390194,1939
199227.85591572206,1940
167046.16791773055,1941
181786.86387332014,1942
212141.74412884528,1943
385996.59805850615,1944
398285.9396965969,1945
132386.37312996876,1946
280793.85790777573,1947
180945.56239125878,1948
241889.45427657658,1949
182581.92215745733,1950
231073.25423729225,1951
217995.9450465283,1952
167986.81542375666,1953
175030.87666194118,1954
124795.04393250398,1955
159922.74591461348,1956
154974.03014872395,1957
298520.69832848635,1958
136747.29015879403,1959
113724.22687085942,1960
131011.83010356469,1961
99101.13361444627,1962
104595.07731331515,1963
110444.1360076837,1964
150128.0427553904,1965
131300.01658676533,1966
299936.1179996629,1967
386350.1512332546,1968
370722.458928519,1969
390320.2284588624,1970
451537.65363329626,1971
380371.9397058578,1972
241749.23862551939,1973
336127.9832962616,1974
487439.65473112673,1975
275018.4683020967,1976
368961.7346204668,1977
356335.3514020312,1978
319543.588316689,1979
218949.36555207218,1980
333390.0929726728,1981
214230.1370939457,1982
198924.08862195554,1983
165898.01211917997,1984
224998.29302319785,1985
208993.04446459835,1986
168845.13983743277,1987
171169.435692015,1988
187185.74998891714,1989
205872.22982450353,1990
219833.1466385867,1991
212796.63524728385,1992
165660.22939396792,1993
235099.25848229803,1994
182765.89040079588,1995
249385.15875191486,1996
301339.8558363001,1997
328471.852485502,1998
275052.042063674,1999
346776.6963084788,2000
259897.92793382503,2001
230003.85879793813,2002
252918.4698405463,2003
271806.09942485165,2004
201385.69161913404,2005
210908.79116460672,2006
261992.3023193828,2007
217000.31478173583,2008
208948.4032884029,2009
193039.3082032938,2010
140756.99725925244,2011
168675.18384774413,2012
180350.1626265624,2013
189398.0280757274,2014
203430.27179702077,2015
191730.04793015288,2016
198209.03287099232,2017
123450.33328553826,2018
136939.39339023535,2019
98114.09274928924,2020
102500.03487264548,2021
196900.7603826531,2022
149922.0133913071,2023
259747.2733844411,2024
355694.331840845,2025
187981.47209084826,2026
164767.8042573924,2027
142542.30439930016,2028
181349.12145776628,2029
268336.2865208745,2030
223902.34150308307,2031
241395.37154267647,2032
257175.91988303277,2033
195165.8489660949,2034
231913.94720634093,2035
198118.32028259066,2036
204756.93186541073,2037
281051.0509938614,2038
218922.63984376824,2039
324724.29680065776,2040
inf,2041
208438.89512056892,2042
183056.15600169968,2043
139947.46700617613,2044
200827.1965736308,2045
151791.13545191224,2046
146578.7176214375,2047
139257.29057489044,2048
138266.37368245405,2049
174157.05115196062,2050
99771.77552607567,2051
122669.18850039647,2052
145575.68216491802,2053
94742.00930908817,2054
152468.96432578596,2055
147795.99720848148,2056
112567.49262158539,2057
205113.41865264965,2058
136201.6888004465,2059
174391.063034283,2060
171734.5267934515,2061
133042.49668539176,2062
130202.70554386954,2063
145771.2899659374,2064
118855.11766694095,2065
158170.56018352025,2066
136605.4740401886,2067
128728.9929785118,2068
64600.23256429045,2069
117940.96943663455,2070
93501.15340618411,2071
104850.7508046288,2072
138110.33713439305,2073
177007.6459294231,2074
159761.77096702036,2075
116744.90815022349,2076
166786.3785129589,2077
123838.9896773415,2078
127789.59074343467,2079
125432.6823884078,2080
126019.72545640694,2081
126150.55212676528,2082
142320.62305824136,2083
122684.16380264246,2084
125585.8931698943,2085
91170.87214096432,2086
120032.49682820945,2087
86529.79275978607,2088
86802.21384102385,2089
125608.8909222799,2090
130131.20215305059,2091
122995.31418977152,2092
88048.1653640299,2093
96395.65748839703,2094
150678.8396540044,2095
79469.57368881065,2096
90652.05547247318,2097
118243.69876500957,2098
43873.42757952297,2099
117739.58058792363,2100
inf,2101
97320.85023587105,2102
102181.46644801061,2103
110474.47483649685,2104
123329.83418990205,2105
inf,2106
176926.6363447459,2107
126154.40202535738,2108
115719.78548513779,2109
116307.50490395488,2110
110299.29878335062,2111
138131.41285990714,2112
129584.31244295233,2113
119706.92045764171,2114
159318.70933606764,2115
90306.900259521,2116
148623.7107027471,2117
125375.27654553803,2118
123959.98623799672,2119
115419.99544055274,2120
inf,2121
124490.7377095797,2122
97907.70790359685,2123
154492.37499984118,2124
112149.16308778172,2125
143148.24930618878,2126
inf,2127
115289.7413305436,2128
90326.19416906981,2129
141666.29184689675,2130
141601.45654795074,2131
102656.55842725204,2132
132317.70852902773,2133
121688.56304779011,2134
97219.92168283448,2135
145806.88324862372,2136
106203.32555010503,2137
138583.20503223105,2138
150669.64316710475,2139
148039.7599537113,2140
147656.2407281818,2141
128074.59782412929,2142
154214.4542234205,2143
161985.74265301906,2144
140834.3391771052,2145
165427.835892655,2146
91524.91556739472,2147
125582.06062055088,2148
137807.2029959563,2149
222675.7756620491,2150
117998.57235096557,2151
160514.37631213435,2152
165130.2431284753,2153
108255.06139106833,2154
131970.89183919135,2155
277946.2892214887,2156
239356.05496944944,2157
238983.81024591703,2158
210009.60954748598,2159
177852.34756560304,2160
239926.49224103053,2161
797544.713972358,2162
362101.5062598406,2163
246103.9090584746,2164
189554.15237829954,2165
154374.55086086466,2166
214452.53818116031,2167
207505.9105336587,2168
192827.34424316732,2169
203157.29300424684,2170
152729.75589335966,2171
127097.29779612477,2172
177272.53581697663,2173
228206.98232513055,2174
294898.78600213485,2175
306824.11403438315,2176
239809.36874214097,2177
208629.8149268962,2178
137169.43629937692,2179
202075.20273020107,2180
196222.91679291183,2181
230960.45255330525,2182
188550.27110545922,2183
114521.78212797022,2184
89178.54556131738,2185
inf,2186
147588.66407573543,2187
150403.18906995706,2188
257796.69281237718,2189
101627.90299354069,2190
82552.14194724386,2191
79763.57134896942,2192
114263.44704856625,2193
111807.42966045377,2194
155215.42054166473,2195
109294.07794494806,2196
107803.39757635759,2197
160020.3854169936,2198
217623.70983632177,2199
148773.46308167497,2200
155386.04010127252,2201
205201.07171017065,2202
135840.546305467,2203
185553.42526000147,2204
126289.22252125444,2205
149241.84316696774,2206
169392.2184004835,2207
290131.9317908678,2208
242229.26063077216,2209
117595.94198114524,2210
117552.88457930215,2211
128646.5203284499,2212
112231.33440887523,2213
65519.50382952006,2214
108599.19334237056,2215
156227.65147977002,2216
inf,2217
55639.47926990374,2218
inf,2219
62648.977645945866,2220
331685.1866885555,2221
285590.2565137413,2222
285694.86230825493,2223
214302.0651362471,2224
132665.43663882389,2225
199033.3914549215,2226
190930.11141487738,2227
256087.30051878377,2228
270919.99324937764,2229
161654.87034594544,2230
207531.24251318333,2231
177770.9513956923,2232
170830.23126905432,2233
234454.42228992938,2234
218722.3009871421,2235
261193.9809734879,2236
326762.1798284798,2237
185027.54340953525,2238
76345.84540080612,2239
154761.35040119264,2240
141519.37443067355,2241
122954.03207332427,2242
117682.1041035452,2243
111493.9546564557,2244
104298.64041286419,2245
140920.32448439117,2246
109367.48184715027,2247
127567.49198785846,2248
120737.88264056052,2249
130520.97403761675,2250
183442.0279399904,2251
180201.6190542571,2252
156232.4192725973,2253
174950.7717633403,2254
184531.30721402264,2255
170024.06934150722,2256
215456.2037086325,2257
165009.34167460154,2258
178140.24596257112,2259
157236.8862656549,2260
183307.7194447549,2261
201527.09542347843,2262
405782.1646714724,2263
758610.9080135156,2264
147345.64410141285,2265
297438.5555174413,2266
395693.29777590954,2267
inf,2268
142320.62305824136,2269
191642.3005069635,2270
212238.87760075054,2271
171153.76528792834,2272
155956.12766195883,2273
184401.82864077616,2274
159177.77221201322,2275
192175.252730123,2276
190761.21026732028,2277
143113.3050248278,2278
167694.8542978199,2279
108917.82448824315,2280
167214.4825315694,2281
184154.38358917818,2282
106125.56765811908,2283
122822.77204332176,2284
146556.35303784296,2285
125390.5822009601,2286
359042.4642473049,2287
275598.19049170846,2288
415988.59517986816,2289
445379.098103742,2290
340994.31713775406,2291
442750.05543226993,2292
536116.2436557111,2293
407693.715008516,2294
554063.6308415323,2295
inf,2296
305534.6599646843,2297
343291.4169915752,2298
376169.987226708,2299
344982.2764232653,2300
315849.6967712075,2301
253590.87066968382,2302
249537.41844481893,2303
248064.4133575771,2304
214707.92963424016,2305
203691.1846209435,2306
204813.1780349348,2307
236935.94181086984,2308
269995.5744779295,2309
213479.60608837794,2310
207651.61165393284,2311
164250.69787591364,2312
172033.5210528857,2313
166872.9300589565,2314
181920.0580526415,2315
191256.6886792236,2316
189583.0784059827,2317
176505.9837667479,2318
176915.83786836336,2319
188446.72524114646,2320
226147.91441552626,2321
187345.76796170347,2322
184813.09610230825,2323
169878.846302888,2324
221152.01299585737,2325
169609.47537663972,2326
202748.5114789931,2327
217949.380848688,2328
194132.2482314374,2329
183139.97210011288,2330
349613.851176683,2331
389392.2240250121,2332
335461.88440273236,2333
258284.93095825036,2334
273578.66674907133,2335
309324.95761726383,2336
190831.08226834648,2337
278345.2423388727,2338
208032.18325925386,2339
414885.5955136215,2340
207031.508024822,2341
227518.55166798428,2342
217756.57796201826,2343
207183.19870654115,2344
228151.2742862701,2345
214223.59937824076,2346
194553.34210529493,2347
236863.64542665958,2348
179318.39566672887,2349
323952.249335025,2350
267526.7985589976,2351
266353.7187438062,2352
261816.46253065864,2353
127019.74682056086,2354
138110.33713439305,2355
146457.9894011927,2356
191443.55499429148,2357
199653.90958036936,2358
125340.84565128775,2359
117216.14657584096,2360
155324.40585834504,2361
277150.097623271,2362
134368.615904649,2363
144817.96818303465,2364
214963.6252314943,2365
190029.09705313866,2366
234948.63825076807,2367
223206.46038479247,2368
227817.3115145902,2369
176403.6686848278,2370
166567.654340661,2371
200209.1417624706,2372
284998.21339195484,2373
501671.05299018475,2374
255182.34067317,2375
340942.2893511051,2376
365967.5699984801,2377
164586.88324363745,2378
202001.21376316418,2379
153379.00717912742,2380
181133.40955833945,2381
201404.12996544613,2382
217040.05254718836,2383
253637.30897945847,2384
157823.39679623966,2385
135625.14839954904,2386
130210.65278990997,2387
98522.15493337417,2388
119575.47762523603,2389
153065.71489357887,2390
142973.61318133667,2391
120745.2521820262,2392
171891.82735962165,2393
140911.72359181338,2394
213167.11928485072,2395
139482.71359430387,2396
228053.8179387055,2397
130329.91970624487,2398
78733.3044707675,2399
63503.64985120542,2400
128626.89177226693,2401
137660.0865375664,2402
145296.0642392175,2403
155205.94717229164,2404
158228.49494638536,2405
140821.44590692298,2406
124966.54295049942,2407
146475.86878704623,2408
121151.270439174,2409
163890.18947772228,2410
119447.8243541497,2411
155314.9258372391,2412
131103.82085253438,2413
inf,2414
138422.5865187535,2415
126655.89059551498,2416
139053.4482733167,2417
143388.72232467926,2418
123469.17190131491,2419
129008.22083833901,2420
198875.5288544384,2421
111232.2654313711,2422
118077.82229736404,2423
144042.21710896463,2424
158160.90645224164,2425
132507.63288987955,2426
139329.55635692805,2427
181493.07208852272,2428
115152.6055812051,2429
131757.6088574762,2430
108944.41924442607,2431
146002.8017088428,2432
142555.3552259951,2433
134985.12118434173,2434
146874.2501734198,2435
110366.64129226944,2436
109785.48626906384,2437
125674.0740935057,2438
98600.35984541268,2439
121302.95354290894,2440
82195.17225111382,2441
102168.993763687,2442
134948.051229867,2443
114962.99456442593,2444
69236.24292937812,2445
147013.2665054747,2446
177002.24413666737,2447
121454.82655446713,2448
106961.1928217166,2449
141144.13205064085,2450
114266.93417596503,2451
200625.0483045681,2452
79569.07114956,2453
122605.56385597913,2454
103011.18272104718,2455
119794.62927320233,2456
144844.487755953,2457
140946.13031208972,2458
114952.46977816272,2459
136676.3637059827,2460
133302.60119047618,2461
139074.66791714993,2462
130792.11386306142,2463
184486.2608802505,2464
144986.0075177889,2465
115173.69276666388,2466
117405.8907052502,2467
62416.15640679557,2468
90083.9416908315,2469
204688.20752320217,2470
inf,2471
155609.07571433106,2472
111602.88963036024,2473
84894.98913066257,2474
223022.61885558977,2475
117073.14653676676,2476
127237.00888803886,2477
150270.13877792735,2478
107642.31152016667,2479
145722.36338883793,2480
122939.02383018473,2481
122527.01426545849,2482
112780.6839481707,2483
124517.33485468042,2484
130820.05727112683,2485
154709.40642699308,2486
222146.35266359785,2487
157419.33577581058,2488
152450.35340553737,2489
inf,2490
38893.320470773615,2491
191759.30599848056,2492
147345.64410141285,2493
141843.65983552104,2494
97877.83309593693,2495
223943.34318308506,2496
150407.77911158546,2497
120333.24977217111,2498
74522.66987224837,2499
inf,2500
137152.6928833099,2501
141687.91020943844,2502
76813.25453307241,2503
250896.63166928972,2504
236149.10037944268,2505
258813.58272745574,2506
313516.08364609146,2507
257505.76472852626,2508
218575.5023526192,2509
215436.47891543535,2510
171661.16913247385,2511
201865.63767677007,2512
216451.354891786,2513
345646.1818411753,2514
154742.45966573837,2515
180945.56239125878,2516
146883.21500084543,2517
148533.02505622184,2518
225238.7465889974,2519
216755.42594656488,2520
182559.63556338585,2521
225252.4945516744,2522
118960.3530520835,2523
141566.88985544626,2524
inf,2525
139376.33655091602,2526
118135.49205069774,2527
135211.88115809535,2528
inf,2529
116147.88910368705,2530
260676.37702837234,2531
226431.05371717113,2532
192292.58360915247,2533
222648.5950974613,2534
306019.9037183133,2535
239750.8284351591,2536
248465.96686121594,2537
173578.6914870825,2538
180119.14771930804,2539
171425.58881507214,2540
173944.5855797527,2541
163211.38664425857,2542
114420.47318371537,2543
132985.66651223332,2544
126860.91521982776,2545
130182.83955078258,2546
164340.94881420242,2547
148292.97560850505,2548
161029.54802182486,2549
inf,2550
145056.8192416651,2551
132799.10966262058,2552
95383.15224475657,2553
88568.29574199849,2554
102378.11219209882,2555
100877.03385080559,2556
107543.80622412468,2557
133139.97634645103,2558
139418.87762940975,2559
152529.46550888906,2560
146525.04835336516,2561
152846.32467454308,2562
158823.55112737697,2563
253420.66959749625,2564
174630.71860840323,2565
204644.48586117226,2566
118673.89592049597,2567
284294.5870590105,2568
229730.27318040514,2569
117700.0624902439,2570
230594.22723726032,2571
139721.29288747886,2572
230362.11627457963,2573
255720.24966528904,2574
136168.44024970222,2575
inf,2576
inf,2577
77972.91593638383,2578
57105.158035095126,2579
64578.549999061375,2580
83905.92089867117,2581
inf,2582
309561.0446428071,2583
172727.92891811472,2584
189230.48223706795,2585
233262.57500775915,2586
203163.49299792925,2587
141105.37070559635,2588
149647.74732958083,2589
195475.80785726727,2590
223731.58195804374,2591
216682.67446555052,2592
inf,2593
176107.8276547545,2594
192850.88429614954,2595
301110.0386879765,2596
185644.05013012234,2597
289954.9027330933,2598
inf,2599
225575.81335109402,2600
153402.41289655605,2601
80861.59149149348,2602
99790.04613958043,2603
89609.58783343437,2604
78349.79668498518,2605
147714.83218780006,2606
195810.1602877333,2607
221152.01299585737,2608
175882.24682735736,2609
104757.99703127549,2610
265493.4897560811,2611
163196.44478797176,2612
127883.22165199151,2613
123326.07048896425,2614
159903.2251644498,2615
148528.4922266738,2616
178107.6303123685,2617
171049.3325830798,2618
186313.7768781109,2619
191040.8518643856,2620
176888.84456073528,2621
181648.22363365113,2622
239575.29324219658,2623
313276.9803160291,2624
334001.1095278788,2625
176236.86086011233,2626
163980.24232843192,2627
inf,2628
504434.402700857,2629
370055.55815337,2630
549517.0360807058,2631
475799.48978829896,2632
307583.50053093967,2633
444455.805749201,2634
154261.5242270912,2635
175646.2339667781,2636
171425.58881507214,2637
296161.42919448274,2638
178602.94316827194,2639
151897.7164044563,2640
106573.4542798828,2641
184739.78962264193,2642
106557.19354933657,2643
118782.59578398391,2644
110295.93273672735,2645
98714.7710107605,2646
103777.93705178105,2647
144729.6046686722,2648
149561.0010518103,2649
137341.1742077392,2650
148827.9558945992,2651
437725.41251452814,2652
269156.4377463334,2653
251978.56488628936,2654
396019.4741924397,2655
333787.1264578757,2656
390463.19453813566,2657
311494.26121371763,2658
282331.9381206341,2659
372423.3863904057,2660
345224.50666861684,2661
358965.7724803679,2662
288630.62329351366,2663
257655.1191981364,2664
324140.14290661295,2665
278591.69052000536,2666
160784.02227425433,2667
170086.34578401048,2668
183156.73992444313,2669
296939.7318460223,2670
174566.77827155436,2671
198069.95721184768,2672
204133.01275640164,2673
191993.5313339781,2674
167112.45344050703,2675
187282.88745067385,2676
201404.12996544613,2677
239377.9697654883,2678
267469.65455940063,2679
288216.9281599959,2680
395427.7230413484,2681
322079.2935664338,2682
530728.0126343986,2683
297166.3660886968,2684
346279.6605237705,2685
236639.66679531048,2686
334133.64397736685,2687
210767.2366561902,2688
211018.23930543175,2689
481731.39558310085,2690
193859.91350687458,2691
136064.59083187216,2692
197129.2334980314,2693
117069.57377186975,2694
191636.45210680814,2695
179017.6664676568,2696
188251.29373028304,2697
220498.3227297142,2698
173118.44357704849,2699
158935.06989543527,2700
149565.5653915079,2701
109344.12071415303,2702
119487.92926236961,2703
134139.17644066495,2704
111174.57271036881,2705
108024.04833071893,2706
122079.12388804826,2707
133245.6599124202,2708
102215.77418155875,2709
125647.22986863623,2710
611946.5501599293,2711
396140.3484930588,2712
182849.5735957449,2713
153796.1634196178,2714
171383.74172903196,2715
137140.13666248374,2716
189080.39473881776,2717
224538.71198617443,2718
151661.48565830124,2719
176527.53134454775,2720
137458.58217756663,2721
157640.47898105282,2722
135191.25088377917,2723
124852.18410515982,2724
129118.50532156507,2725
153402.41289655605,2726
162823.34262455924,2727
177213.03625557252,2728
149615.78232256792,2729
147044.67549574233,2730
126323.9139307664,2731
133587.67278583738,2732
154162.69380782466,2733
149314.73344301223,2734
152027.56814166164,2735
145580.12488047927,2736
126520.67866494774,2737
132786.95200599753,2738
154841.66175813624,2739
143932.36276711154,2740
135745.23199509623,2741
156299.1836520893,2742
163595.36281199497,2743
162838.2503207591,2744
139763.93925435704,2745
146963.92307506973,2746
140203.95505285438,2747
131203.88405908798,2748
129766.35316345214,2749
